pair_contract_address, Token0_contract_address, Token0_decimals, Token0_name, Token0_symbol, Token1_contract_address, Token1_decimals, Token1_name, Token1_symbol
0x0979C5b40f15611d16c11D96c0dE0F5E5979DB71,0x796D4D254C4db686BA3345bA49603358EB3Ba37d,18,"BIGDICK","BIGDICK",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x4b9F5380FbBe40a92Eb348553C5569C51e9891C4,0x3bdBBe8856F29AFda36EE5a7bE6486059af7103f,9,"TimeFloki","TFLOKI",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xA29C9098884E5Ea4BE613cEdA6b8c078c9Ce9C1F,0x10776EbfD2f4fC4a48c4762De1EdA906416666b1,18,"BabyArbiNYAN","BabyArbiNYAN",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xc3A8335A1a3CaC860E87ed0502a5fb69A67814C9,0x3FD3a863aB65eb120AEBfe4D2BD05b5aEa7CB7D8,18,"ArbiNYAN","ArbiNYAN",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xee4c29f90e8e9467e2e3E50d15C8Ad550b9a995e,0x78Fa254329A4284029417A62695aFE6c7d68B544,18,"Foinix","FOINIX",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xea5973C5E54dfffb05c3d2Fb0Ee739EAc10C1b08,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xDB897bDfF95B7983fdDed4cd23AF77D14d06366C,8,"ArbiLINK","ArbiLINK"
0x64b5352a98D781F93A6D5E0BF8A5b79765cca1FB,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xD9185444A26Fbdc8160A0F0FC4A5c1CEF7F40115,18,"ArbiCow","ArbiCow"
0x52e87c7F70fCc7Aa2e94AdDD11ADefC207299760,0x10e674E7079ED0af856309CdFA06C8fFed08963B,9,"BabyArbyNyan","BAN",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x887Cbe56387CabD04203085C06E58B59FE8d4a38,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xd2FB13348C67325F740f446B8BDeDA65ED24c703,18,"ArbiLove","ArbiLove"
0xa443a4a4D99fBB790a2240B7c5c215B42E4888E5,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8eC0217fc657fc51aa120FD41F62b72d1C920F17,18,"BabyArbyNyan","BAN"
0x9A6f048B8a0386A0c50bCeb3747C78f8E5E16886,0x598F7c7e62D5a41E8b03bF91C783084dA2869D17,18,"AveCaesar","CAESAR",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xbD2b7c11bb5D862F146eBc5588b7eFBc3eAFcE29,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8F68c0C0C3E1A6f7Fd63d07627bfb0829a362513,9,"Ave Caesar","CAESAR"
0xB3b030F1494Dcf1872152460c0e9c8B9ab74B39b,0x69F012e4dD7C2dd75cd02CCb239E42642647e0cD,9,"TangleV3","TNGLv3",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x8f93Eaae544e8f5EB077A1e09C1554067d9e2CA8,0x3E6648C5a70A150A88bCE65F4aD4d506Fe15d2AF,18,"Spell Token","SPELL",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x45a9DbEeA0a97447F81fD75c9F66312D08E21371,0x2B330ECb4FAb158a3Ea1746A130Cf74bc6427EEb,18,"ArbiJeet","ArbiJeet",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x6dA163661a1Afc6B0D2673969E2bDeCa12Feb39C,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xcfe5744Dd896f639B62600A724cdd651D8106d1A,2,"STARBITRUM","STAR"
0x2fd756884Db5B9a42A54C92391C1Ac7217E807bA,0x12462392209dea407CcD4f3ACCBc187a09BCBAb3,18,"HAHAToken","HAHA",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xFA2Ad2204659d262ab04B447cadC99A610Ab2E73,0x6c1CB11cD523e946d7DeDD021AC9a86Bfc7bB14a,10,"Arbi/Gravitoken","arbiGRV",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xe50a4Ab60e78C4F27Fd5bBe9e63873efdd14C7D9,0x12462392209dea407CcD4f3ACCBc187a09BCBAb3,18,"HAHAToken","HAHA",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x97f38D288ce3c4913BCa7ACB94CaC5ff38B56EC5,0x5443a02dab7cC3D74C804EDd7C21e8040037bB32,18,"Arbi Orange","AORA",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xCe30cFa66a3b6eB1dF9dc99700f0B1f098815A7F,0x4793a98C0DA33D68C756a59De0F3F2689c509c0b,18,"Arbi Super Doge","SDOGE",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x1b458347FDE8cb53ba7124dB069cf5D566a26E0C,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xe2C1c1c0C4E987C6cbB47eC3edA3bb02824bFA25,4,"ArbiLoser","ArbiLoser"
0xD56f6D8e1d10e79d66aC085c8Acf3F4875D440B0,0x590bFD03eB14BddA7b0dA251478E12AbE3b3E87E,18,"Arbi Kato Shiba","KATO",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xb0Aeac5936142237dFc2797ADbA6c46295a36A9A,0x1f497f2B855e84c7A489BB987923772CF1F57c71,18,"Arbiz","ARBIZ",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xbb0E8B7aE739Ba40Eae4d08Cd1f31f26d148f5c8,0x1f497f2B855e84c7A489BB987923772CF1F57c71,18,"Arbiz","ARBIZ",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0xAfB3D2e95962B1AB0FF34Ba1e7CBA1abC8AaE98c,0x6aA1Ae077529B3c8E45a1A9feB382e5Dc53EbdC5,18," Arbi Mission Helios ","ARBIHELIOS",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x3254b21d27eD412a20303a9eE0e64E56b1c238dC,0x65be1099Dc8b231e49169e050b81Cd208580205b,0,"Pitbull","PIT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x9924095FE1F639309ce347581772C698aC1f1f51,0x110Ae1dCD209Cd1A7507077b9b38F2d2d4941CF1,18," ArbiShiBasketball  ","AShiBasketball ",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x7F2Bcd215845e0938292E032F95A1e5127785969,0x0ca337E79F08aC0fAe84c1e9849AaD189a27C3F1,18,"lilArbiNYAN","lilNYAN",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xdeCd1E2293DB663A5ccb2A227c053CE627aD7d6f,0x70d83dc46976cf96a3BFC1E095f3Fcf5501fb6e2,18," Arbi Floki ETH  ","ARBIFFLOKI ",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x3F9Bd9D5b9e12474A47072C2D615A4C961a7C7ed,0x7d7E4f49a29dDA8b1eCDcf8a8bc85EdcB234E997,6,"3S-ETH/USD","3S-ETH/USD",0xaA846004Dc01b532B63FEaa0b7A0cB0990f19ED9,6,"3L-ETH/USD","3L-ETH/USD"
0x3DF037BeE3bc137Fc356820749F2671A63C3cfe7,0x7d7E4f49a29dDA8b1eCDcf8a8bc85EdcB234E997,6,"3S-ETH/USD","3S-ETH/USD",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x5396d2964eE3Ca3c894008De7Db3538cb0c3Cb2C,0x38c0a5443c7427e65A9Bf15AE746a28BB9a052cc,6,"1L-ETH/USD","1L-ETH/USD",0xf581571DBcCeD3A59AaaCbf90448E7B3E1704dcD,6,"1S-ETH/USD","1S-ETH/USD"
0x6d0e82c3427308B92d1C0F18c9757Ec1723EDf8C,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xf581571DBcCeD3A59AaaCbf90448E7B3E1704dcD,6,"1S-ETH/USD","1S-ETH/USD"
0x21bD621a71AFC28017F5cc797e8022d14aF8C5c2,0x052814194f459aF30EdB6a506eABFc85a4D99501,6,"1S-BTC/USD","1S-BTC/USD",0x1616bF7bbd60E57f961E83A602B6b9Abb6E6CAFc,6,"1L-BTC/USD","1L-BTC/USD"
0x0f39C260f40b281cB8C1f41E41dE29E453C404F3,0x052814194f459aF30EdB6a506eABFc85a4D99501,6,"1S-BTC/USD","1S-BTC/USD",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x251aE1288B39EF86C6f9d6589140a7980a44dE58,0x05A131B3Cd23Be0b4F7B274B3d237E73650e543d,6,"3L-BTC/USD","3L-BTC/USD",0x85700dC0bfD128DD0e7B9eD38496A60baC698fc8,6,"3S-BTC/USD","3S-BTC/USD"
0xe006A12651083F4c076233fa1CaF97AaCBA0DA09,0x1d99Bf86686adad26E6b4bFa11e05Cd1182ef059,9,"Baby Floki Pup","BabyFlokiPup",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x5c85B643Ff57F00c12AD35764c79BeB80F4B38b8,0x4a7B964EC0Cd4BE1E18387D67980de729de92ec3,18,"ArbMore","MORE",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x7b0da62768BCA02945164418d98610A8223DdF8d,0xd4d42F0b6DEF4CE0383636770eF773390d85c61A,18,"SushiToken","SUSHI",0xFa7F8980b0f1E64A2062791cc3b0871572f1F7f0,18,"Uniswap","UNI"
0x6C46B8a39696e529ef1f6D78F109084837f4d40d,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xD2FdF5808f5e777C6ca92A20ebbc994010Cc5A96,9,"Arbi Monsta Infinite","ARBMONI"
0x012Fa3fa3a077471b79C3428465bdcc414b881C6,0x0Fd8a8C3A89F36C87efA3dbB7d28C7781cdb3372,18,"Arbitrum Basis Cash","ABC",0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,6,"Tether USD","USDT"
0xC2343444d95d00255b87BF4de995925b6551B38d,0x73C4774E7a7b7E724f9eFce1D89aD36e73CD8858,18,"Arbitrum Basis Share","ABS",0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,6,"Tether USD","USDT"
0xc94A449a9fDbd666009752598DA7bc457bd55d3d,0x0Fd8a8C3A89F36C87efA3dbB7d28C7781cdb3372,18,"Arbitrum Basis Cash","ABC",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xf3975fdE4ca8360483529637eb420c59f24f18c9,0x73C4774E7a7b7E724f9eFce1D89aD36e73CD8858,18,"Arbitrum Basis Share","ABS",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x8196796FFF8139E5950a3d898Fe735db0Dc10783,0x2af6c64D19b158167498ec5e9Ea8435fb493A4E5,18,"Iceberg Token","FFARM",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xC0d707651F5832B7a5Ca8f5069fa669A343Ff49a,0x2af6c64D19b158167498ec5e9Ea8435fb493A4E5,18,"Iceberg Token","FFARM",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x61E99829cd14852CDb71941edceF5E141f216DCe,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xc3200f2bC6e372d241f31C191Af79Ba293A145A5,18," Picipo Token ","PICIPO"
0x0E66E327EEc202431Ba16dd1d727476F9b9725C4,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xF0322d094E82cCa333E2857bf18a186B51B54981,8,"ARBIPANDA","APANDA"
0x6e56f85841de2083cF6d0863bF7F2fB72136fbAF,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xD1c322A3cD47089AdfA6aFB9D6f07009cF048120,9,"FlokiPup","FlokiPup"
0x38784Abd577F8b302EF010a8Fdc0D03b67678732,0x45c0f7307A5982b2A86DC11940f9B35348eA2518,18,"ArbMars (https://t.me/arbmars)","ArbMars",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xFD65b386d4f45e8D429b4D87D1e1ae48F623FE8B,0xA72159FC390f0E3C6D415e658264c7c4051E9b87,18,"Tracer","TCR",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x1211e9B160DC1f6428A5eC17E7697D69fB8F158d,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xe08A6BaDDc39bE87e556073AeE319033BF079cDf,8,"ARD","ArbiDragon"
0xDF7DFAf4C1C308337A59CbbfFf6CF4dbC7459839,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xD7B9e772cb0fF51C6c02DE2Ed275dB94050EAd2a,18,"Arbi CryptoPunk Token ","Arbi CryptoPunk"
0xE2E957FbA2F69147ac440B85ec7ee86e1A59cb75,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xB307eb6a2E5B271fF21EF52972bC386a6D41f2Fc,18,"Halloween Pumpkin ","PUMPKIN"
0x06DA8d75485462fA2d024b84Bd95057eC92541f0,0x2Ed42F060F7b6d2e3B8F6C5C8DC848A07edFFf9f,18,"ArbiMILLION","ArbMM",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x9263371e4dbAbA92c0987A3eC6d1046ae2903750,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x8B829625b774ccf13dFAd846280668517b3EbbF0,18,"Halloween Pumpkin","PUMPKIN"
0xbCF4a836F884086b0Cdb5b4E0C69BAD3909aa73d,0x0Fd8a8C3A89F36C87efA3dbB7d28C7781cdb3372,18,"Arbitrum Basis Cash","ABC",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0xE836174b81Eee0c21b31C847b26F9dd89B9b2fD1,0x4a730aB86a147393c0787f875F3A02B3aE472a6E,18,"ARBIBULL ","ARBIBULL",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x42da240cf6d435568823482B32D0aDb1e07cA91c,0x33197A1728f97c483AfADEB763753a74c9C79Ef0,18,"Arbi Green Token","GREE",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x27C7196e48B0940110F019aa60DB7819ffC6c56c,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x93d34d2C5B4a19f81bD085d9A3c7d8266F065C28,18,"Safe Arbi","SARBI"
0x98a42985fa28F2A60139d18471a1c1e8a6fF587a,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xCd1D824e882F4e8E4BeC3cdd9d8859D7Eb7dD7bf,18,"ArbiMillion  ","ArbiMillion "
0x8f6D3A26502579EF2cCfF87027A116da6C19d3E1,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xC86622E3759Cf66a9703F8660B7e2EEbeeF5F030,9,"ARBIBULL","ARBIBULL"
0x69CA7c2F115f099E8E2F183e5cB273321DfFE623,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA43FBfB7914dCD9Ac223E7930585A020AF55AdA1,18,"ArbiMILLION","ArbMM"
0x8BB73f3c6d5339910FFac207366fEe08486173a8,0x76f5fE8E391EA10137C37dCCA6D9E1E99fBdb4b0,18,"ARBIKISHU ","AKISHU",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x16D5b2632aBaD5F2bbfcA912A6fD7927f7820231,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xC5591499F96a986Dec022878ACd50cb2AfE64163,0,"JustRope","ROPE"
0xc3162d79Ae43082E90C8E84dec59dfC17CdeeC46,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xc879491749355E20a3e25E50785458F0B3e02F74,18,"Exeedme","XED"
0xEc66c47A82bbE7EE0Db8c29fbdeC572Cf3D5F93a,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA8a44cbFe84845D590A5aD46658bBC0C672e4af4,18,"100 Coins","100Coins"
0x3d96a135c2A1980B471B717f0fbc37c99149B208,0xeD3fB761414DA74b74F33e5c5a1f78104b188DfC,18,"ArbiNYAN","NYAN",0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9,6,"Tether USD","USDT"
0x08EdCfD5C8A63474B9933250866537821b2e743C,0x5e79a2BF890E1207E12Ea66F12cbA0156572fa71,18,"ArBill","ArB",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x4D25C573c169650A72b18A51624E12ba75cB2F8f,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xb529bCeff09777Da2F5aF91c86BB17Ee0904Fc9D,9,"FlashbackzARBI","FBACKZ"
0x15A5eE71982b493e9362eE67C11A74A0945193E9,0x1B255ff744fF8E373AFa170d2BC480c98967eFE2,18,"Aurox Token","URUS",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x6f4b782452869DBBB15CeBb3E54450f157F136be,0x16B84A23773536aF4D81Fc15B2E3DE868BfaDBa4,18,"Gala","GALA",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xE779A456903138Fb8EE32fb900162F826C24e2BC,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xe175177eB084ae5C4Ad0c901B70ab57a518fCACE,18,"ArbiPad","ARBIPAD"
0x073B5539Aa454b5701Dd2fE5386aFAd52995a384,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xbc217D86d3B54F3006004B6b35a348a0913cf459,18,"TrustSwap","SWAP"
0x1433C839d4Dc5E0155a685d5f63660D47d2C174f,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xeCe39828F24333326E13cF33c59435DA8f0FfcAD,18,"Seven","SEVEN"
0xe302A09C54CbfFF550FC98D8603399aF5Bd0c6DD,0x095f1699ec5892c85ca1879c268B7019AFF8a523,9,"Baby Phat","BPHAT",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x473F0aF5259195bF4fB5669d6c30C42F2e80bcA0,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xfd60b1d9D1CB1fC124551382098dCC58613B311A,18,"Solidian","SOLIDIAN"
0xBF144F60aa3145C33fBfaC1D9035C95B4020202E,0x230021dE5BF13450DA7D984cc6bdc7ceA328E9cC,9,"Arbikishu","$AKISHU",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xb85C630b9aE2Ad5bC502e3984F13979f04a204bc,0x18319BFf5BE283b542B369F7282EA6A81A2771f4,18,"Arbikishu","$AKISHU",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x8C9D6472965339610Cf56C2564E6A1613b3D1709,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xAc6383532afeBdD3040af0AE0533816aE0d3DBD4,18,"Ergo","ERG"
0x009A670b5fA4FbD7B80564f1a33fE88BafDbB300,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x914dFa2FAF0654c61f229E393eB638Cf83EB34c6,18,"Arbinu Token","$ARBINU"
0x811E185723C5fa1849b6C724eadEfa87d878cF7D,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xAAAcC07F453a7E81Da89fCA702Bec63AC074Ca4f,18,"Terra","LUNA"
0xE5732fF6517646CB99D337b7AbAEddaf68DCA87C,0x0b3Ec964543832AaE86603E904765d2cE5551635,18,"Pyro Shiba Inu","PSHIB",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xAe2aAdA492DB35D634ae257B19580b3e995EaD6E,0x5f6E25dd5085158a3a3c7E159Ac68a6221C0833D,18,"ArbiPad","ARBIPAD",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xa6b8366abE1801f8a3f793974A3d74524A02333B,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xcC1A3aF6479541aF95D75cBdF00E74376557c369,18,"ArbiPad","ARBIPAD"
0x9D9ce2897a3FB18A3207fdB746c7Fd92C81a3684,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xCdd41e023925a706d80cA5dcb0c3A67bc188Ee12,18,"ArbiStarer","ASTARTER"
0x11CEf96e6C89cb8d3B312a2a30Cd6C30cf731F2D,0x2ee8449Bf129739734e46CB13707Ba2f0cC00dDB,18,"Spell Token","SPELL",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xe2Db341fD2B3eEC321478b92c642C64bA5976D32,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA338D79fF2C54e9d24D839BBC18CE422DfC39f9d,9,"Arbeque","ARBEQUE"
0xCe24Eb46D2C2f80722ddf76732df3Df5Ce4875Bf,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x835e76436EdA685988757C2D0D46e714E9820C8c,18,"Lido DAO","LDO"
0xef89f8712382B6B6ffa468D46Fcdc47c7054ECC7,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xF3B91b7893718230e2f6A3aF1818FDAb77bcdB0e,18,"BitDAO","BIT"
0xC748762444ae4876a13393a3e58cF71C0Ce3DFFb,0x174C68ae7038F4dB976797770B5A05302E8dDCeA,18,"Decentraland","MANA",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x3e00E98359A16E41E414236A7B7f2441eC08107C,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0x9372FcA609b34033130eA847d04e6De1954bC15d,18,"ArbiStarter","ASTARTER"
0xE7cE26D9bC3c3348eb8e560E76cE9a7Dc9A2e7a3,0x6976BFD10C8156D729aAB30FD409E23Bf13FC393,18,"PandaFarms Token","PANDA",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x130fF4E84e9BBA3f8075C9FB468E8eE11126bc6a,0x6976BFD10C8156D729aAB30FD409E23Bf13FC393,18,"PandaFarms Token","PANDA",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xd2Aa16e5cEC39a70Cb3C37679724a5A094343603,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xd0805092413D53E8FeFA2E7915801C650E658F29,18,"ArbiChronicle ","AXNL"
0x84de4Bc4f0c7538E9992c8d5dD5F6AC6678D67aC,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xd50874A484928816dbC890D664f54F76d55c69DF,18,"MagnEthereum ","Magnet"
0x1c264E761b2B52Ffe3cdE52754de5F934d46D997,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xD0585574e2d30fF3eb8F892922f54307b9dC02F5,18,"DontBuy","DBuy"
0x9788017251D3bb57a35DBf5B3020aA7d115fE608,0x69e86967b565680425E26b16f360aaDE648A4E86,0,"Gabagool","GBGL",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0x3498365F83d1DE706613ad9f4d753b5c8a68de08,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,8,"Wrapped BTC","WBTC",0x85700dC0bfD128DD0e7B9eD38496A60baC698fc8,6,"3S-BTC/USD","3S-BTC/USD"
0xDcbc8281F0DA6bDCE1e26D819abBE13a4F587d81,0x7a38F98bF6e026a83713f5650745050cf8F0c9cb,9,"MoonLink","MoonLink",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xFa73A29FAc0ed9eE34C92A2dFFe3587F61267681,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xD0c99f295fc529860F5Ca333823133462a44b62e,18,"MagnEthereum","Magnet"
0x182C0d1b2B36845E11ab61EadA6754fC565645E0,0xeD3fB761414DA74b74F33e5c5a1f78104b188DfC,18,"ArbiNYAN","NYAN",0xFEa7a6a0B346362BF88A9e4A88416B77a57D6c2A,18,"Magic Internet Money","MIM"
0x3D1F163D997a1516684e03d92969447b7dA156f9,0xd713d9914F6730246C900C5ca0a8752959367A30,18,"ArbiChess","ACHESS",0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,6,"USD Coin (Arb1)","USDC"
0x97a4e0dD4c72FD324CEC002d65DbbA91600A9076,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xA6aa291E44676619af2644CfEFC7c1355Edf6D09,18,"Spell Token","SPELL"
0xd763D2c55D46b364382F5fdad112D0Faf80A3B91,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xa26A142Bb3E9d5503b882D17cFf43a37b62ee1Be,18,"Solana","SOL"
0xefF4B843267DFe470252D501683f504A6bE4e55C,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH",0xFF3387a3b27d4E8e2CeaAff99f2f995022659CF0,18,"Serum","SRM"
0x735d954C90fa2C78c917dacD0315a1665Be8161e,0x11Cd47551F5a814cAE6A6ff287950fe9e1125C63,18,"PKFM","Polkafarm",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
0xffE33595eB1eC7381A1b2D438A96AcC866df1bB6,0x1dAfb224fa6282cD27DCe470a05085E947d64BE2,18,"Polkafarm","PKFM",0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,18,"Wrapped Ether","WETH"
